"id","customerId","orderId","sequence","marketplaceOrderId","marketplaceServicesEndpoint","sellerOrderId","origin","affiliateId","salesChannel","merchantName","status","workflowIsInError","statusDescription","value","creationDate","lastChange","orderGroup","total_Items_value","totaldiscountvalue","totalfreightvalue","openTextField_value","countryCode","currencyCode","StartsWithCurrencySymbol","currencyLocale","currencySymbol","timeZone","locale","postalCode","city","state","country","neighborhood","marketingData_id","utmSource","utmPartner","utmMedium","utmCampaign","coupon","utmiCampaign","utmiPage","utmiPart","marketingTags","userProfileId","userphone","useremail","sellers_id","sellers_name","spostalCode","item_uniqueId","item_sku","item_productId","item_ean","item_quantity","item_seller","item_name","item_refId","item_price","item_listPrice","item_imageUrl","item_detailUrl","item_type","item_brandName","item_brandId","item_categoriesIds","item_categories","item_productClusterId","item_id","visionCategoryName","brand","collections","item_productName","geoCoordinates","updated"
3561,1,v503017fri-01,503017,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503017fri-01",Marketplace,"","1",,invoiced,false,Faturado,102816.0,2024-06-29 12:53:25.825,2024-06-30 12:15:40.547,v503017fri,1209.6,-181.44,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","7750000",,Región Metropolitana,CHL,Ñuñoa,marketingData,Google,,,,BIENVENIDA,,"",,"",bae57430-1dd1-4e54-8332-2d04860e11e6,"992895019","01b77ef44a32416385159d78c6d1cef5@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"7750000","0C77790D730145B9A25664DB96C055A2","460137","81437","32681000001G",1,"1",Vestido Largo Marias Rosa Love - L,"326810_00001_4",335.3,670.6,https://farmlatam.vteximg.com.br/arquivos/ids/556341-500-750/326810_00001_1-VESTIDO-LONGO-MARIAS.jpg?v=638551278231030000,/vestido-largo-marias-rosa-love-326810-00001/p,"",Farm,"2000000",/1/13/,"Vestido,Moda Feminina","157,217,516,556,559,681,772,786,869,949,952,967,970,1042,1044,1048,1076,1079,1081,1127","460137",Vestidos,Farm,"",Vestido Largo Marias Rosa Love,"(0, 0)",true
3562,1,v503017fri-01,503017,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503017fri-01",Marketplace,"","1",,invoiced,false,Faturado,102816.0,2024-06-29 12:53:25.825,2024-06-30 12:15:40.547,v503017fri,1209.6,-181.44,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","7750000",,Región Metropolitana,CHL,Ñuñoa,marketingData,Google,,,,BIENVENIDA,,"",,"",bae57430-1dd1-4e54-8332-2d04860e11e6,"992895019","01b77ef44a32416385159d78c6d1cef5@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"7750000",BE20D19546DF41E9B30E0BCDD1502A9B,"452795","74807","32409146289G",1,"1",Pantalón Lenco Magia Tropical Lenco Magia Tropical_Azul Recife - L,"324091_46289_4",371.42,530.6,https://farmlatam.vteximg.com.br/arquivos/ids/486059-500-750/324091_46289_1-CALCA-ESTAMPADA-LENCO-MAGIA-TROPICAL.jpg?v=638440364674630000,/pantalon-lenco-magia-tropical-lenco-magia-tropical_azul-recife-324091-46289/p,"",Farm,"2000000",/1/58/,"Pantalones,Moda Feminina","267,268,484,556,559,669,697,772,790,865,877,948,967,970,990,1051,1057,1076,1081,1114,1119,1123,1128","452795",Calças,Farm,"",Pantalón Lenco Magia Tropical Lenco Magia Tropical_Azul Recife,"(0, 0)",true
3564,1,v502950fri-01,502950,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v502950fri-01",Marketplace,"","1",,invoiced,false,Faturado,166404.0,2024-06-28 14:00:05.259,2024-06-30 12:15:39.338,v502950fri,1664.04,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","11001","Bogotá, D.c.","BOGOTÁ, D.C.",COL,Pasadena,marketingData,Google,,,,,,"",,"",e64748dc-c35b-482d-9801-0d08b9afa215,+573007478979,dc62b13d7dc841e19dbad1f555d4c869@ct.vtex.com.br,"1",GRUPO DE MODA SOMA - BR,"11001","3FA5C1C6518F4F08A7120CBC879FD769","472199","89134","33155946693P",1,"1",Chaqueta Puffer Cropped Tricot Zebras Est Zebras_Preto @ - S,"331559_46693_2",1664.04,2377.2,https://farmlatam.vteximg.com.br/arquivos/ids/517656-500-750/331559_46693_1-JAQUETA-PUFFER-CROPPED-TRICOT-ESTAMPADA-ZEBRAS.jpg?v=638485402070930000,/chaqueta-puffer-cropped-tricot-zebras-est-zebras_preto---331559-46693/p,"",Farm,"2000000",/1/9/,"Abrigo,Moda Feminina","351,426,516,559,677,679,697,749,772,799,869,909,932,949,967,970,972,1043,1076,1079,1081,1105,1114,1119,1129","472199",Jaquetas,Farm,"",Chaqueta Puffer Cropped Tricot Zebras Est Zebras_Preto @,"(-74.07209014892578, 4.710988521575928)",true
3565,1,v503083fri-01,503083,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503083fri-01",Marketplace,"","1",,invoiced,false,Faturado,35581.0,2024-07-01 03:03:25.751,2024-07-01 14:45:37.183,v503083fri,418.6,-62.79,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","7500000",,Región Metropolitana,CHL,Providencia,marketingData,Google,,,,BIENVENIDA,,"",,"",c5b7638f-9946-4295-9d19-94757d49a428,+56942722814,e76585f7399b44d88f79f9da1a4cd833@ct.vtex.com.br,"1",GRUPO DE MODA SOMA - BR,"7500000","6EB02489E01B48929A7858919086BCA1","449707","72817","32350946251M",1,"1",Blazer Pose Surreal Pose Surreal_Roxo Fada - M,"323509_46251_3",418.6,837.2,https://farmlatam.vteximg.com.br/arquivos/ids/496870-500-750/323509_46251_1-BLAZER-ESTAMPADO-POSE-SURREAL.jpg?v=638458561991030000,/blazer-pose-surreal-pose-surreal_roxo-fada-323509-46251/p,"",Farm,"2000000",/1/9/,"Abrigo,Moda Feminina","559,621,680,691,697,749,755,772,799,917,932,959,967,970,1039,1051,1067,1076,1105,1111,1114,1123,1124,1126,1127","449707",Blazers,Farm,"",Blazer Pose Surreal Pose Surreal_Roxo Fada,"(0, 0)",true
3566,1,v503080fri-01,503080,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503080fri-01",Marketplace,"","1",,invoiced,false,Faturado,59059.0,2024-07-01 00:48:30.570,2024-07-01 14:30:33.305,v503080fri,590.59,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","11001","Bogotá, D.c.","Bogotá, D.C.",COL,Rosales,marketingData,Google,,,,,,"",,"","329a36ef-552f-43c5-b7c5-2f38258c3e9b","3122768200","959738e546f34665a41a3ff6c9406e59@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"11001","30213D6965894D7F8BD635D96B23C239","451384","73934","32384246270M",1,"1",Vestido Largo Palmeiras Palmeiras_Marrom Tatu - M,"323842_46270_3",590.59,908.6,https://farmlatam.vteximg.com.br/arquivos/ids/474155-500-750/323842_46270_1-VESTIDO-LONGO-ESTAMPADO-PALMEIRAS.jpg?v=638430789291270000,/vestido-largo-palmeiras-palmeiras_marrom-tatu-323842-46270/p,"",Farm,"2000000",/1/13/,"Vestido,Moda Feminina","217,267,268,559,772,786,877,932,948,952,959,967,970,1048,1051,1067,1076,1081,1104,1124,1128","451384",Vestidos,Farm,"",Vestido Largo Palmeiras Palmeiras_Marrom Tatu,"(-74.07209014892578, 4.710988521575928)",true
3567,1,v503074fri-01,503074,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503074fri-01",Marketplace,"","1",,invoiced,false,Faturado,94850.0,2024-06-30 23:15:36.764,2024-07-01 14:30:32.248,v503074fri,948.5,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","7550000",,REGIÓN METROPOLITANA,CHL,Las Condes,"","","","","","","","","","","8733e504-bf02-481c-9627-cb18e1ce8224",+56951387706,"15b32ad571f4436781874a8ee0c02dbc@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"7550000",BB43FE7CC3944A00967113B8F2E0D3F6,"454913","76499","32460346262P",1,"1",Vestido Largo Carnaval Das Aguas Est Carnaval Das Aguas_Preto - S,"324603_46262_2",460.46,837.2,https://farmlatam.vteximg.com.br/arquivos/ids/473287-500-750/324603_46262_1-VESTIDO-LONGO-ESTAMPADO-CARNAVAL-DAS-AGUAS.jpg?v=638429099512130000,/vestido-largo-carnaval-das-aguas-est-carnaval-das-aguas_preto-324603-46262/p,"",Farm,"2000000",/1/13/,"Vestido,Moda Feminina","217,484,556,559,697,772,786,909,932,948,952,970,990,1048,1051,1057,1076,1081,1104,1111,1123,1124,1129","454913",Vestidos,Farm,"",Vestido Largo Carnaval Das Aguas Est Carnaval Das Aguas_Preto,"(0, 0)",true
3568,1,v503074fri-01,503074,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503074fri-01",Marketplace,"","1",,invoiced,false,Faturado,94850.0,2024-06-30 23:15:36.764,2024-07-01 14:30:32.248,v503074fri,948.5,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","7550000",,REGIÓN METROPOLITANA,CHL,Las Condes,"","","","","","","","","","","8733e504-bf02-481c-9627-cb18e1ce8224",+56951387706,"15b32ad571f4436781874a8ee0c02dbc@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"7550000","6FC6F5E2F24E4526A3E9D92E354BE030","464145","83885","32784946696P",1,"1",Enterito Largo Elefantes Est Elefantes_Verde Sombra - S,"327849_46696_2",488.04,697.2,https://farmlatam.vteximg.com.br/arquivos/ids/509267-500-750/327849_46696_1-MACACAO-LONGO-ESTAMPADO-ELEFANTES.jpg?v=638481898665100000,/enterito-largo-elefantes-est-elefantes_verde-sombra-327849-46696/p,"",Farm,"2000000",/1/10/,"Enterito,Moda Feminina","196,204,485,516,559,664,772,773,869,909,917,949,967,970,974,1026,1042,1043,1076,1079,1081,1112,1115,1119,1129","464145",Macacão,Farm,"",Enterito Largo Elefantes Est Elefantes_Verde Sombra,"(0, 0)",true
3569,1,v503072fri-01,503072,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503072fri-01",Marketplace,"","1",,invoiced,false,Faturado,29631.0,2024-06-30 23:08:53.762,2024-07-01 14:45:35.921,v503072fri,348.6,-52.29,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","11001","Bogotá, D.c.","Bogotá, D.C.",COL,Chico,marketingData,facebook,,ads,npbr,BIENVENIDA,,"",,"","2c057462-4f9f-49e3-bb8c-d49aa88e1172",+573164720451,"66fa31f3b6924e0bb1eea3f648f9b89d@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"11001",A5F4EB7EFD0A4717AEDBA1BF000BD02B,"9647","69079","3207720024PP",1,"1",Pantalón Nuvem Amarracao Off White - XS,"320772_0024_1",348.6,697.2,https://farmlatam.vteximg.com.br/arquivos/ids/205727-500-750/320772_0024_1-CALCA-NUVEM-AMARRACAO.jpg?v=638382124676900000,/pantalon-nuvem-amarracao-off-white-320772-0024/p,"",Farm,"2000000",/2/398/,"Pantalones,bazar farm","419,574,892,920,959,1010,1019,1020,1031,1035,1052,1063,1068,1076","9647",Calças,Farm,"",Pantalón Nuvem Amarracao Off White,"(-74.07209014892578, 4.710988521575928)",true
3570,1,v503069fri-01,503069,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503069fri-01",Marketplace,"","1",,invoiced,false,Faturado,73220.0,2024-06-30 22:39:57.491,2024-07-01 14:30:31.266,v503069fri,732.2,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","11001","Bogotá, D.c.","Bogotá, D.C.",COL,Multicentro ,"","","","","","","","","","","136b108f-6149-4c4b-81c2-a07d92a5d4c5",+573006414800,"5eb3ebd671fe41d3ba9d8402cb08057b@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"11001","384A09C1C7554F31B6D3FD0A9C7C2189","446106","62652","31815943424P",1,"1",Camisa Fauna Fantastica Est Fauna Fantastica_Azul Maceio - S,"318159_43424_2",417.9,557.2,https://farmlatam.vteximg.com.br/arquivos/ids/518886-500-750/318159_43424_1-CAMISA-ESTAMPADA-FAUNA-FANTASTICA.jpg?v=638488891054730000,/camisa-fauna-fantastica-est-fauna-fantastica_azul-maceio-318159-43424/p,"",Farm,"2000000",/1/455/,"Camisa,Moda Feminina","426,516,559,697,772,780,869,909,932,949,967,970,972,1039,1051,1076,1079,1081,1105,1107,1111,1114,1123,1124,1129","446106",Camisa,Farm,"",Camisa Fauna Fantastica Est Fauna Fantastica_Azul Maceio,"(-74.07209014892578, 4.710988521575928)",true
3571,1,v503069fri-01,503069,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503069fri-01",Marketplace,"","1",,invoiced,false,Faturado,73220.0,2024-06-30 22:39:57.491,2024-07-01 14:30:31.266,v503069fri,732.2,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","11001","Bogotá, D.c.","Bogotá, D.C.",COL,Multicentro ,"","","","","","","","","","","136b108f-6149-4c4b-81c2-a07d92a5d4c5",+573006414800,"5eb3ebd671fe41d3ba9d8402cb08057b@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"11001","5D976E8797DC46739674472857C65A42","6478","64826","31937843024PP",1,"1",Blazer Leveza Tropical Leveza Tropical_Off White - XS,"319378_43024_1",314.3,628.6,https://farmlatam.vteximg.com.br/arquivos/ids/190309-500-750/319378_43024_1-BLAZER-ESTAMPADO-LEVEZA-TROPICAL.jpg?v=638382022467930000,/blazer-leveza-tropical-leveza-tropical_off-white-319378-43024/p,"",Farm,"2000000",/2/381/,"Casaco,bazar farm","214,419,856,959,1010,1022,1031,1052,1063,1076","6478",Blazers,Farm,"",Blazer Leveza Tropical,"(-74.07209014892578, 4.710988521575928)",true
3572,1,v503066fri-01,503066,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503066fri-01",Marketplace,"","1",,invoiced,false,Faturado,124180.0,2024-06-30 21:50:36.033,2024-07-01 14:45:34.982,v503066fri,1241.8,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","11001","Bogotá, D.c.","BOGOTÁ, D.C.",COL,Chapinero,"","","","","","","","","","",f3ae96c0-4d55-4497-bbfc-593338873e3d,+573163817373,e9323d61c87740db88b4e38bfb6a9373@ct.vtex.com.br,"1",GRUPO DE MODA SOMA - BR,"11001","6CF96062D94645AE9D3B207EDD1A663A","449590","72745","32348946299PP",1,"1",Vestido Folhagem De Verano Folhagem De Verao_Vermelho Pimenta - XS,"323489_46299_1",557.76,697.2,https://farmlatam.vteximg.com.br/arquivos/ids/362100-500-750/323489_46299_1-VESTIDO-ESTAMPADO-FOLHAGEM-DE-VERAO.jpg?v=638423191067030000,/vestido-folhagem-de-verano-folhagem-de-verao_vermelho-pimenta-323489-46299/p,"",Farm,"2000000",/1/13/,"Vestido,Moda Feminina","559,772,786,932,948,952,959,967,970,1048,1051,1053,1076,1081,1104,1112,1120,1124","449590",Vestidos,Farm,"",Vestido Folhagem De Verano Folhagem De Verao_Vermelho Pimenta,"(-74.07209014892578, 4.710988521575928)",true
3573,1,v503066fri-01,503066,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503066fri-01",Marketplace,"","1",,invoiced,false,Faturado,124180.0,2024-06-30 21:50:36.033,2024-07-01 14:45:34.982,v503066fri,1241.8,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","11001","Bogotá, D.c.","BOGOTÁ, D.C.",COL,Chapinero,"","","","","","","","","","",f3ae96c0-4d55-4497-bbfc-593338873e3d,+573163817373,e9323d61c87740db88b4e38bfb6a9373@ct.vtex.com.br,"1",GRUPO DE MODA SOMA - BR,"11001","474D04AFAF6648BAA5D6D162A9012A16","456031","77637","32500246293P",1,"1",Vestido Largo Paisley Onca Est Lenco Paisley Onca_Bege Cupuacu @ - S,"325002_46293_2",684.04,977.2,https://farmlatam.vteximg.com.br/arquivos/ids/497071-500-750/325002_46293_1-VESTIDO-LONGO-ESTAMPADO-PAISLEY-ONCA.jpg?v=638458564714230000,/vestido-largo-paisley-onca-est-lenco-paisley-onca_bege-cupuacu---325002-46293/p,"",Farm,"2000000",/1/13/,"Vestido,Moda Feminina","217,559,697,772,786,909,932,948,952,959,967,970,1048,1051,1053,1067,1076,1081,1104,1111,1119,1123,1124,1129","456031",Vestidos,Farm,"",Vestido Largo Paisley Onca Est Lenco Paisley Onca_Bege Cupuacu @,"(-74.07209014892578, 4.710988521575928)",true
3574,1,v503063fri-01,503063,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503063fri-01",Marketplace,"","1",,invoiced,false,Faturado,55704.0,2024-06-30 19:59:22.357,2024-07-01 14:30:30.238,v503063fri,655.34,-98.3,0.0,[NPBR] [CONV] - Remarketing,ARG,BRL,true,1046,R$,Argentina Standard Time,"","7690000",,Región Metropolitana,CHL,Lo Barnechea,marketingData,facebook,,ads,[NPBR] [CONV] - Remarketing,Bienvenida,codigodavendedora,"",,"","7965eac8-d9f5-420b-be68-218b04134a5e","056992326236","9147451d5df0459ca3bd544c6f4d1cc6@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"7690000","801452810CF2457AA5024139DCAE997F","455987","77603","32499443322P",1,"1",Maio Onda Colorida Onda Colorida_Praia_Multicolorido - S,"324994_43322_2",293.16,488.6,https://farmlatam.vteximg.com.br/arquivos/ids/487153-500-750/324994_43322_1-MAIO-ESTAMPADO-ONDA-COLORIDA.jpg?v=638441190930800000,/maio-onda-colorida-onda-colorida_praia_multicolorido-324994-43322/p,"",Farm,"2000000",/1/113/,"Playa,Moda Feminina","267,559,621,686,772,794,877,948,959,967,970,1038,1051,1053,1076,1081,1112,1118,1128","455987",Outras,Farm,"",Maio Onda Colorida Onda Colorida_Praia_Multicolorido,"(0, 0)",true
3575,1,v503063fri-01,503063,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503063fri-01",Marketplace,"","1",,invoiced,false,Faturado,55704.0,2024-06-30 19:59:22.357,2024-07-01 14:30:30.238,v503063fri,655.34,-98.3,0.0,[NPBR] [CONV] - Remarketing,ARG,BRL,true,1046,R$,Argentina Standard Time,"","7690000",,Región Metropolitana,CHL,Lo Barnechea,marketingData,facebook,,ads,[NPBR] [CONV] - Remarketing,Bienvenida,codigodavendedora,"",,"","7965eac8-d9f5-420b-be68-218b04134a5e","056992326236","9147451d5df0459ca3bd544c6f4d1cc6@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"7690000","0FC0269E146B478CB1036BEB36D76490","464230","83922","32787746686P",1,"1",Pantalón Calor Floral Est Calor Floral_Rosa Bruma @ - S,"327877_46686_2",362.18,557.2,https://farmlatam.vteximg.com.br/arquivos/ids/522815-500-750/327877_46686_1-CALCA-ESTAMPADA-CALOR-FLORAL.jpg?v=638491342525230000,/pantalon-calor-floral-est-calor-floral_rosa-bruma---327877-46686/p,"",Farm,"2000000",/1/58/,"Pantalones,Moda Feminina","426,516,559,669,697,772,790,865,869,909,949,967,970,972,1076,1079,1081,1114,1123,1129","464230",Calças,Farm,"",Pantalón Calor Floral Est Calor Floral_Rosa Bruma @,"(0, 0)",true
3576,1,v503056fri-01,503056,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503056fri-01",Marketplace,"","1",,invoiced,false,Faturado,26716.0,2024-06-30 16:51:25.622,2024-07-01 14:45:33.890,v503056fri,314.3,-47.14,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","1100000",,Región de Tarapacá (I),CHL,Iquique,marketingData,Google,,,,BIENVENIDA,,"",,"","074b5dfd-8ae7-44c6-b93f-bf2346dedaf5","976638883","76a3191663b5477fa111f5f84b575696@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"1100000","9384C73AE3AC4F3BBD7F2E53E5BD1C4A","458620","80055","32635446755P",1,"1",Enterito Corto Tigre De La Noite Tigre Da Noite_Preto - S,"326354_46755_2",314.3,628.6,https://farmlatam.vteximg.com.br/arquivos/ids/506521-500-750/326354_46755_1-MACAQUINHO-ESTAMPADO-TIGRE-DA-NOITE.jpg?v=638481803776300000,/enterito-corto-tigre-de-la-noite-tigre-da-noite_preto-326354-46755/p,"",Farm,"2000000",/1/10/,"Enterito,Moda Feminina","196,204,485,516,559,588,665,772,773,859,869,917,949,967,970,974,1026,1042,1048,1076,1079,1081,1112,1115,1127","458620",Macacão,Farm,"",Enterito Corto Tigre De La Noite Tigre Da Noite_Preto,"(0, 0)",true
3577,1,v503104fri-01,503104,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503104fri-01",Marketplace,"","1",,invoiced,false,Faturado,27860.0,2024-07-01 20:47:27.755,2024-07-02 10:00:36.129,v503104fri,278.6,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","7630000",,Región Metropolitana,CHL,Vitacura,"","","","","","","","","","",e52fe30d-8c7c-4c42-ba68-447c4d040d15,+56943879407,b57a0186e759405097e86a55b8b73b9b@ct.vtex.com.br,"1",GRUPO DE MODA SOMA - BR,"7630000",E5D3966E1235440A9B7D4C251B08B3F9,"483141","141322","3345660003G",1,"1",Bikini Meia Taca Ceu De Concha Off White - L,"334566_0003_4",278.6,557.2,https://farmlatam.vteximg.com.br/arquivos/ids/556656-500-750/334566_0003_1-BIQUINI-MEIA-TACA-CEU-DE-CONCHA.jpg?v=638551280799870000,/bikini-meia-taca-ceu-de-concha-off-white-334566-0003/p,"",Farm,"2000000",/2/406/,"Praia,bazar farm","1076","483141",Biquini,Farm,"",Bikini Meia Taca Ceu De Concha Off White,"(0, 0)",true
3578,1,v503099fri-01,503099,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503099fri-01",Marketplace,"","1",,invoiced,false,Faturado,26716.0,2024-07-01 20:14:17.160,2024-07-02 10:00:34.988,v503099fri,314.3,-47.14,0.0,[NPBR] [CONV] - Advantage+,ARG,BRL,true,1046,R$,Argentina Standard Time,"","11001","Bogotá, D.c.","Bogotá, D.C.",COL,Hayuelos,marketingData,facebook,,ads,[NPBR] [CONV] - Advantage+,BIENVENIDA,codigodavendedora,"",,"","8d1f9aef-c2d1-4cbc-bb07-5f947e480fda","3003091198","786a11e117564e6cbc6dba08e1f16b27@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"11001","60BDA308D5DC4136B070F01245F9C5CD","465495","84429","32818446724PP",1,"1",Chaqueta Malla Leveza Romantica Est Leveza Romantica_Bege Baunilha @ - XS,"328184_46724_1",314.3,628.6,https://farmlatam.vteximg.com.br/arquivos/ids/509759-500-750/328184_46724_1-JAQUETA-MOLETOM-ESTAMPADA-LEVEZA-ROMANTICA.jpg?v=638481945572800000,/chaqueta-malla-leveza-romantica-est-leveza-romantica_bege-baunilha---328184-46724/p,"",Farm,"2000000",/1/9/,"Abrigo,Moda Feminina","196,267,268,485,559,679,697,749,772,799,869,877,909,919,949,970,1039,1042,1076,1079,1081,1087,1105,1114,1123,1126,1127,1128,1129","465495",Jaquetas,Farm,"",Chaqueta Malla Leveza Romantica Est Leveza Romantica_Bege Baunilha @,"(-74.07209014892578, 4.710988521575928)",true
3579,1,v503097fri-01,503097,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503097fri-01",Marketplace,"","1",,invoiced,false,Faturado,35581.0,2024-07-01 19:02:40.952,2024-07-02 10:00:34.129,v503097fri,418.6,-62.79,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","11001","Bogotá, D.c.","Bogotá, D.C.",COL,Bosque Calderón - Chapinero,marketingData,facebook,,ads,npbr,BIENVENIDA,,"",,"",cf9fcd91-5929-4a8b-8701-15cc41f51b18,+573106801432,e01c1f05da874db4974ada2afc0e949b@ct.vtex.com.br,"1",GRUPO DE MODA SOMA - BR,"11001",D894A69E770D4792B3D984A530AEBD1E,"449708","72817","32350946251G",1,"1",Blazer Pose Surreal Pose Surreal_Roxo Fada - L,"323509_46251_4",418.6,837.2,https://farmlatam.vteximg.com.br/arquivos/ids/496871-500-750/323509_46251_1-BLAZER-ESTAMPADO-POSE-SURREAL.jpg?v=638458562018400000,/blazer-pose-surreal-pose-surreal_roxo-fada-323509-46251/p,"",Farm,"2000000",/1/9/,"Abrigo,Moda Feminina","559,621,680,691,697,749,755,772,799,917,932,959,967,970,1039,1051,1067,1076,1105,1111,1114,1123,1124,1126,1127","449708",Blazers,Farm,"",Blazer Pose Surreal Pose Surreal_Roxo Fada,"(-74.07209014892578, 4.710988521575928)",true
3580,1,v503091fri-01,503091,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503091fri-01",Marketplace,"","1",,invoiced,false,Faturado,35557.0,2024-07-01 16:58:21.895,2024-07-02 13:15:27.187,v503091fri,418.32,-62.75,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","5090000",,Región de Los Ríos (XIV),CHL,Valdivia,marketingData,Google,,,,BIENVENIDA,,"",,"","6229c11e-8268-4031-95a0-dcc0161f6e5e",+56985293974,"0eece4955b634903acd12c1bd59509bd@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"5090000",B10CC6842BB44446B43407D761B8073C,"458841","80337","32642646731M",1,"1",Sweater Tricot Serpiente Coral Est Cobra Coral_Vermelho Cobogo - M,"326426_46731_3",418.32,697.2,https://farmlatam.vteximg.com.br/arquivos/ids/511593-500-750/326426_46731_1-SWEATER-TRICOT-ESTAMPADO-COBRA-CORAL.jpg?v=638482949611070000,/sweater-tricot-serpiente-coral-est-cobra-coral_vermelho-cobogo-326426-46731/p,"",Farm,"2000000",/1/9/,"Abrigo,Moda Feminina","250,426,516,559,677,697,749,772,799,869,909,932,933,949,967,970,972,1039,1076,1079,1081,1105,1111,1114,1118,1123,1124,1126,1129","458841",Suéter,Farm,"",Sweater Tricot Serpiente Coral Est Cobra Coral_Vermelho Cobogo,"(0, 0)",true
3581,1,v503085fri-01,503085,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v503085fri-01",Marketplace,"","1",,invoiced,false,Faturado,67883.0,2024-07-01 15:36:19.048,2024-07-02 10:00:33.418,v503085fri,798.63,-119.8,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","7550000",,Región Metropolitana,CHL,Las Condes,marketingData,Google,,,,BIENVENIDA,,"",,"","35739050-8f48-4565-a618-3240727255bb","961708226","4ba84d031e2a4c618a22e07e7f6749e0@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"7550000",A24408EA53DE4BF5BA55201C27A7976A,"464119","83875","32784446692PP",1,"1",Chaqueta Mistura De Bicho Mistura De Bicho_Multicolorido - XS,"327844_46692_1",390.04,557.2,https://farmlatam.vteximg.com.br/arquivos/ids/520507-500-750/327844_46692_1-JAQUETA-ESTAMPADA-MISTURA-DE-BICHO.jpg?v=638489650158530000,/chaqueta-mistura-de-bicho-mistura-de-bicho_multicolorido-327844-46692/p,"",Farm,"2000000",/1/9/,"Abrigo,Moda Feminina","556,559,588,679,697,749,772,799,869,949,970,1039,1076,1079,1081,1105,1111,1114,1119,1123,1126","464119",Jaquetas,Farm,"",Chaqueta Mistura De Bicho Mistura De Bicho_Multicolorido,"(0, 0)",true
